morph_id,morph,position,in_cells,in_forms,language_id
komkakchingmantakM25,m u ŋ,post,1.pl.excl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg,komkakchingmantak218; komkakchingmantak230; komkakchingmantak231; komkakchingmantak235; komkakchingmantak244,komkakchingmantak
komkakchingmantakM26,n,free,3.pl,komkakchingmantak007,komkakchingmantak
komkakchingmantakM27,n,post,1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 2.pl.fut.aff; 2.pl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 1.sg.fut.neg; 1.pl.excl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.pl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg,komkakchingmantak010; komkakchingmantak011; komkakchingmantak017; komkakchingmantak018; komkakchingmantak019; komkakchingmantak020; komkakchingmantak021; komkakchingmantak028; komkakchingmantak029; komkakchingmantak033; komkakchingmantak034; komkakchingmantak038; komkakchingmantak039; komkakchingmantak040; komkakchingmantak041; komkakchingmantak042; komkakchingmantak045; komkakchingmantak046; komkakchingmantak047; komkakchingmantak048; komkakchingmantak073; komkakchingmantak075; komkakchingmantak078; komkakchingmantak080; komkakchingmantak082; komkakchingmantak083; komkakchingmantak086; komkakchingmantak088; komkakchingmantak090; komkakchingmantak092; komkakchingmantak094; komkakchingmantak097; komkakchingmantak101; komkakchingmantak105; komkakchingmantak108; komkakchingmantak112; komkakchingmantak114; komkakchingmantak117; komkakchingmantak123; komkakchingmantak125; komkakchingmantak128; komkakchingmantak132; komkakchingmantak134; komkakchingmantak138; komkakchingmantak140,komkakchingmantak
komkakchingmantakM28,n,pre,1.pl.excl.nfut.aff; 1.pl.excl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.pl.nfut.aff; 2.pl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 2.pl.3.pl.nfut.aff,komkakchingmantak142; komkakchingmantak143; komkakchingmantak149; komkakchingmantak150; komkakchingmantak152; komkakchingmantak153; komkakchingmantak154; komkakchingmantak155; komkakchingmantak156; komkakchingmantak160; komkakchingmantak161; komkakchingmantak165; komkakchingmantak166; komkakchingmantak171; komkakchingmantak172; komkakchingmantak177; komkakchingmantak178; komkakchingmantak179; komkakchingmantak180; komkakchingmantak181; komkakchingmantak182; komkakchingmantak185; komkakchingmantak186; komkakchingmantak187; komkakchingmantak188,komkakchingmantak
komkakchingmantakM29,n a,post,1.pl.incl.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 1.sg.fut.neg; 1.pl.excl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.pl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg,komkakchingmantak012; komkakchingmantak026; komkakchingmantak030; komkakchingmantak032; komkakchingmantak033; komkakchingmantak035; komkakchingmantak036; komkakchingmantak037; komkakchingmantak038; komkakchingmantak040; komkakchingmantak041; komkakchingmantak043; komkakchingmantak044; komkakchingmantak045; komkakchingmantak047; komkakchingmantak072; komkakchingmantak074; komkakchingmantak077; komkakchingmantak079; komkakchingmantak081; komkakchingmantak084; komkakchingmantak085; komkakchingmantak087; komkakchingmantak089; komkakchingmantak091; komkakchingmantak093; komkakchingmantak096; komkakchingmantak100; komkakchingmantak104; komkakchingmantak106; komkakchingmantak107; komkakchingmantak111; komkakchingmantak113; komkakchingmantak116; komkakchingmantak122; komkakchingmantak124; komkakchingmantak126; komkakchingmantak127; komkakchingmantak131; komkakchingmantak133; komkakchingmantak137; komkakchingmantak139,komkakchingmantak
komkakchingmantakM30,n a,pre,1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 1.sg.2.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.2.pl.fut.neg; 1.sg.2.sg.nfut.aff; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.incl.3.sg.nfut.aff; 1.pl.incl.3.pl.nfut.aff; 1.pl.incl.3.pl.nfut.aff; 2.sg.nfut.aff; 2.pl.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.sg.3.sg.nfut.aff; 2.sg.3.pl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 1.sg.2.sg.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.pl.2.pl.nfut.neg,komkakchingmantak014; komkakchingmantak016; komkakchingmantak017; komkakchingmantak018; komkakchingmantak020; komkakchingmantak021; komkakchingmantak035; komkakchingmantak037; komkakchingmantak038; komkakchingmantak039; komkakchingmantak041; komkakchingmantak042; komkakchingmantak054; komkakchingmantak056; komkakchingmantak057; komkakchingmantak058; komkakchingmantak060; komkakchingmantak061; komkakchingmantak062; komkakchingmantak064; komkakchingmantak065; komkakchingmantak066; komkakchingmantak067; komkakchingmantak077; komkakchingmantak078; komkakchingmantak081; komkakchingmantak082; komkakchingmantak085; komkakchingmantak086; komkakchingmantak089; komkakchingmantak090; komkakchingmantak102; komkakchingmantak103; komkakchingmantak104; komkakchingmantak105; komkakchingmantak106; komkakchingmantak108; komkakchingmantak118; komkakchingmantak120; komkakchingmantak121; komkakchingmantak122; komkakchingmantak123; komkakchingmantak124; komkakchingmantak125; komkakchingmantak126; komkakchingmantak128; komkakchingmantak129; komkakchingmantak130; komkakchingmantak131; komkakchingmantak132; komkakchingmantak133; komkakchingmantak134; komkakchingmantak145; komkakchingmantak147; komkakchingmantak149; komkakchingmantak150; komkakchingmantak153; komkakchingmantak154; komkakchingmantak163; komkakchingmantak168; komkakchingmantak169; komkakchingmantak170; komkakchingmantak172; komkakchingmantak174; komkakchingmantak175; komkakchingmantak177; komkakchingmantak178; komkakchingmantak179; komkakchingmantak180; komkakchingmantak181; komkakchingmantak182; komkakchingmantak183; komkakchingmantak184; komkakchingmantak185; komkakchingmantak187; komkakchingmantak193; komkakchingmantak195; komkakchingmantak198; komkakchingmantak199; komkakchingmantak200; komkakchingmantak201; komkakchingmantak204; komkakchingmantak206; komkakchingmantak207; komkakchingmantak208; komkakchingmantak220; komkakchingmantak221; komkakchingmantak222; komkakchingmantak226; komkakchingmantak227; komkakchingmantak228; komkakchingmantak229; komkakchingmantak230; komkakchingmantak234; komkakchingmantak235; komkakchingmantak253; komkakchingmantak255; komkakchingmantak256; komkakchingmantak257; komkakchingmantak260; komkakchingmantak261; komkakchingmantak272; komkakchingmantak273; komkakchingmantak274; komkakchingmantak275; komkakchingmantak276; komkakchingmantak278; komkakchingmantak279; komkakchingmantak280; komkakchingmantak282; komkakchingmantak283; komkakchingmantak284; komkakchingmantak285; komkakchingmantak286; komkakchingmantak287; komkakchingmantak288,komkakchingmantak
komkakchingmantakM31,n a ŋ,free,2.sg; 2.pl,komkakchingmantak004; komkakchingmantak005,komkakchingmantak
komkakchingmantakM32,n aa,pre,2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff,komkakchingmantak173; komkakchingmantak176,komkakchingmantak
komkakchingmantakM33,n i,free,1.pl.excl; 1.pl.incl; 2.pl; 3.pl,komkakchingmantak002; komkakchingmantak003; komkakchingmantak005; komkakchingmantak007,komkakchingmantak
komkakchingmantakM34,n i,post,1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 2.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 3.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg,komkakchingmantak008; komkakchingmantak010; komkakchingmantak011; komkakchingmantak012; komkakchingmantak013; komkakchingmantak014; komkakchingmantak015; komkakchingmantak016; komkakchingmantak017; komkakchingmantak018; komkakchingmantak019; komkakchingmantak020; komkakchingmantak021; komkakchingmantak022; komkakchingmantak023; komkakchingmantak024; komkakchingmantak025; komkakchingmantak026; komkakchingmantak027; komkakchingmantak028; komkakchingmantak029; komkakchingmantak030; komkakchingmantak031; komkakchingmantak032; komkakchingmantak033; komkakchingmantak034; komkakchingmantak035; komkakchingmantak036; komkakchingmantak037; komkakchingmantak038; komkakchingmantak039; komkakchingmantak040; komkakchingmantak041; komkakchingmantak042; komkakchingmantak043; komkakchingmantak044; komkakchingmantak045; komkakchingmantak046; komkakchingmantak047; komkakchingmantak048; komkakchingmantak049; komkakchingmantak051; komkakchingmantak052; komkakchingmantak054; komkakchingmantak055; komkakchingmantak056; komkakchingmantak057; komkakchingmantak058; komkakchingmantak059; komkakchingmantak061; komkakchingmantak062; komkakchingmantak063; komkakchingmantak064; komkakchingmantak065; komkakchingmantak066; komkakchingmantak067; komkakchingmantak068; komkakchingmantak069; komkakchingmantak070; komkakchingmantak071; komkakchingmantak099; komkakchingmantak102; komkakchingmantak103; komkakchingmantak109; komkakchingmantak110; komkakchingmantak115; komkakchingmantak118; komkakchingmantak119; komkakchingmantak120; komkakchingmantak121; komkakchingmantak129; komkakchingmantak130; komkakchingmantak135; komkakchingmantak136,komkakchingmantak
komkakchingmantakM35,n i,pre,3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.neg; 1.pl.incl.nfut.aff; 1.pl.incl.3.sg.nfut.aff; 2.pl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.neg,komkakchingmantak060; komkakchingmantak063; komkakchingmantak127; komkakchingmantak144; komkakchingmantak164; komkakchingmantak171; komkakchingmantak178; komkakchingmantak181; komkakchingmantak186; komkakchingmantak188; komkakchingmantak196; komkakchingmantak202; komkakchingmantak281,komkakchingmantak
komkakchingmantakM36,n o,post,1.sg.fut.neg; 1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 3.pl.3.pl.fut.neg,komkakchingmantak072; komkakchingmantak073; komkakchingmantak074; komkakchingmantak075; komkakchingmantak076; komkakchingmantak077; komkakchingmantak078; komkakchingmantak079; komkakchingmantak080; komkakchingmantak081; komkakchingmantak082; komkakchingmantak083; komkakchingmantak084; komkakchingmantak085; komkakchingmantak086; komkakchingmantak087; komkakchingmantak088; komkakchingmantak089; komkakchingmantak090; komkakchingmantak091; komkakchingmantak092; komkakchingmantak093; komkakchingmantak094; komkakchingmantak095; komkakchingmantak096; komkakchingmantak097; komkakchingmantak098; komkakchingmantak099; komkakchingmantak100; komkakchingmantak101; komkakchingmantak102; komkakchingmantak103; komkakchingmantak104; komkakchingmantak105; komkakchingmantak106; komkakchingmantak107; komkakchingmantak108; komkakchingmantak109; komkakchingmantak110; komkakchingmantak111; komkakchingmantak112; komkakchingmantak113; komkakchingmantak114; komkakchingmantak115; komkakchingmantak116; komkakchingmantak117; komkakchingmantak118; komkakchingmantak119; komkakchingmantak120; komkakchingmantak121; komkakchingmantak122; komkakchingmantak123; komkakchingmantak124; komkakchingmantak125; komkakchingmantak126; komkakchingmantak127; komkakchingmantak128; komkakchingmantak129; komkakchingmantak130; komkakchingmantak131; komkakchingmantak132; komkakchingmantak133; komkakchingmantak134; komkakchingmantak135; komkakchingmantak136; komkakchingmantak137; komkakchingmantak138; komkakchingmantak139; komkakchingmantak140,komkakchingmantak
komkakchingmantakM37,s,post,1.pl.incl.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.incl.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.pl.nfut.neg,komkakchingmantak076; komkakchingmantak095; komkakchingmantak098; komkakchingmantak219; komkakchingmantak245; komkakchingmantak248,komkakchingmantak
komkakchingmantakM38,s i k,post,1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff,komkakchingmantak008; komkakchingmantak010; komkakchingmantak011; komkakchingmantak012; komkakchingmantak013; komkakchingmantak014; komkakchingmantak015; komkakchingmantak016; komkakchingmantak017; komkakchingmantak018; komkakchingmantak019; komkakchingmantak020; komkakchingmantak021; komkakchingmantak022; komkakchingmantak023; komkakchingmantak024; komkakchingmantak025; komkakchingmantak026; komkakchingmantak027; komkakchingmantak028; komkakchingmantak029; komkakchingmantak030; komkakchingmantak031; komkakchingmantak032; komkakchingmantak033; komkakchingmantak034; komkakchingmantak035; komkakchingmantak036; komkakchingmantak037; komkakchingmantak038; komkakchingmantak039; komkakchingmantak040; komkakchingmantak041; komkakchingmantak042; komkakchingmantak043; komkakchingmantak044; komkakchingmantak045; komkakchingmantak046; komkakchingmantak047; komkakchingmantak048; komkakchingmantak049; komkakchingmantak051; komkakchingmantak052; komkakchingmantak054; komkakchingmantak055; komkakchingmantak056; komkakchingmantak057; komkakchingmantak058; komkakchingmantak059; komkakchingmantak061; komkakchingmantak062; komkakchingmantak063; komkakchingmantak064; komkakchingmantak065; komkakchingmantak066; komkakchingmantak067; komkakchingmantak068; komkakchingmantak069; komkakchingmantak070; komkakchingmantak071,komkakchingmantak
komkakchingmantakM39,s i n,pre,3.pl.1.pl.excl.fut.aff,komkakchingmantak060,komkakchingmantak
komkakchingmantakM40,t a,post,2.sg.fut.neg; 2.pl.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg,komkakchingmantak099; komkakchingmantak100; komkakchingmantak101; komkakchingmantak102; komkakchingmantak103; komkakchingmantak104; komkakchingmantak105; komkakchingmantak106; komkakchingmantak107; komkakchingmantak108; komkakchingmantak109; komkakchingmantak110; komkakchingmantak111; komkakchingmantak112; komkakchingmantak113; komkakchingmantak114,komkakchingmantak
komkakchingmantakM41,t e,post,1.sg.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff,komkakchingmantak009; komkakchingmantak050; komkakchingmantak053,komkakchingmantak
